id,rna_value_breast,study_id,Log2FoldChangeValue,Contrast,Log_RNA_Value_Breast
ENSG00000164104,3740.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',8.227108234348146
ENSG00000151882,1053.0,E-GEOD-52194,-4.7,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',6.960347729101308
ENSG00000151882,1053.0,E-GEOD-54002,-4.2,'breast cancer' vs 'normal',6.960347729101308
ENSG00000151882,1053.0,E-GEOD-10780,-1.8,'breast carcinoma' vs 'normal',6.960347729101308
ENSG00000151882,1053.0,E-GEOD-38959,-2.6,'breast cancer; breast' vs 'normal; breast',6.960347729101308
ENSG00000151882,1053.0,E-GEOD-7377,-2.8,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',6.960347729101308
ENSG00000162613,5280.0,E-MTAB-779,1.3,'breast carcinoma' vs 'normal',8.571870752706934
ENSG00000115091,6013.0,,,,8.701845363548474
ENSG00000062716,11225.0,,,,9.325987795502144
ENSG00000172922,1721.0,,,,7.451241684987676
ENSG00000119950,3263.0,E-GEOD-54002,-1.7,'breast cancer' vs 'normal',8.090708716083997
ENSG00000120708,7591.0,,,,8.934850340289763
ENSG00000151247,1798.0,,,,7.4949862339505335
ENSG00000057935,1562.0,,,,7.354362330421477
ENSG00000083457,651.0,,,,6.480044561926653
ENSG00000155666,179.0,,,,5.19295685089021
ENSG00000139644,23940.0,,,,10.08334774933398
ENSG00000184347,7408.0,E-MTAB-779,-1.8,'breast carcinoma' vs 'normal',8.910450756416656
ENSG00000117640,2545.0,,,,7.842278779117352
ENSG00000133027,1957.0,,,,7.579678823090456
ENSG00000198915,157.0,E-GEOD-54002,-1.8,'breast cancer' vs 'normal',5.062595033026967
ENSG00000033867,2511.0,E-GEOD-38959,-1.1,'breast cancer; breast' vs 'normal; breast',7.828834527588089
ENSG00000033867,2511.0,E-GEOD-54002,-1.7,'breast cancer' vs 'normal',7.828834527588089
ENSG00000049239,7951.0,,,,8.98117874833641
ENSG00000127241,158.0,E-GEOD-20086,-1.4,'breast cancer' vs 'normal',5.0689042022202315
ENSG00000150457,2643.0,,,,7.880048200971577
ENSG00000019582,38056.0,E-GEOD-20086,1.3,'breast cancer' vs 'normal',10.54684031483226
ENSG00000166902,1307.0,,,,7.176254532017144
ENSG00000105404,3883.0,,,,8.264620829411216
ENSG00000076382,191.0,E-MTAB-779,1.5,'breast carcinoma' vs 'normal',5.2574953720277815
ENSG00000076382,191.0,E-GEOD-31138,2.5,'invasive ductal carcinoma' vs 'normal',5.2574953720277815
ENSG00000076382,191.0,E-GEOD-54002,2.2,'breast cancer' vs 'normal',5.2574953720277815
ENSG00000089248,3281.0,,,,8.096208271650037
ENSG00000079999,2485.0,,,,7.818430272070656
ENSG00000113648,6004.0,,,,8.700347734514084
ENSG00000147604,30667.0,,,,10.330975044678786
ENSG00000203859,9.0,,,,2.302585092994046
ENSG00000169696,1589.0,,,,7.371489295214277
ENSG00000169385,26.0,,,,3.295836866004329
ENSG00000135100,8.0,,,,2.1972245773362196
ENSG00000162896,732.0,E-GEOD-54002,-5.8,'breast cancer' vs 'normal',6.597145701886651
ENSG00000162896,732.0,E-GEOD-10780,-2.4,'breast carcinoma' vs 'normal',6.597145701886651
ENSG00000162896,732.0,E-GEOD-31138,-4.9,'invasive ductal carcinoma' vs 'normal',6.597145701886651
ENSG00000162896,732.0,E-GEOD-52194,-5.7,'triple-negative breast cancer; breast carcinoma' vs 'normal',6.597145701886651
ENSG00000162896,732.0,E-GEOD-52194,-7.0,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',6.597145701886651
ENSG00000162896,732.0,E-GEOD-38959,-5.0,'breast cancer; breast' vs 'normal; breast',6.597145701886651
ENSG00000172590,1022.0,,,,6.930494765951626
ENSG00000091592,4234.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.351138607086154
ENSG00000122035,886.0,,,,6.787844982309579
ENSG00000135655,3794.0,,,,8.24143968982973
ENSG00000163507,126.0,,,,4.844187086458591
ENSG00000137497,13865.0,,,,9.537195079502435
ENSG00000135503,2018.0,,,,7.610357618312838
ENSG00000245848,2076.0,E-MTAB-779,-2.0,'breast carcinoma' vs 'normal',7.638679823876112
ENSG00000166483,1861.0,E-GEOD-54002,-1.4,'breast cancer' vs 'normal',7.529406457837013
ENSG00000139428,1059.0,,,,6.966024187106113
ENSG00000114209,1286.0,,,,7.160069207596127
ENSG00000291237,0.0,,,,0.0
ENSG00000148671,0.0,E-GEOD-10780,-1.5,'breast carcinoma' vs 'normal',0.0
ENSG00000181552,0.0,,,,0.0
ENSG00000251297,0.0,,,,0.0
ENSG00000184735,0.0,E-GEOD-52194,5.0,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000262117,0.0,,,,0.0
ENSG00000181965,0.0,,,,0.0
ENSG00000148602,0.0,,,,0.0
ENSG00000226344,0.0,,,,0.0
ENSG00000274252,0.0,,,,0.0
ENSG00000186795,0.0,,,,0.0
ENSG00000237197,0.0,,,,0.0
ENSG00000132631,0.0,,,,0.0
ENSG00000163098,0.0,,,,0.0
ENSG00000258597,0.0,,,,0.0
ENSG00000237136,0.0,,,,0.0
ENSG00000227418,0.0,,,,0.0
ENSG00000204671,0.0,,,,0.0
ENSG00000170777,0.0,,,,0.0
ENSG00000214319,0.0,,,,0.0
ENSG00000267308,0.0,,,,0.0
ENSG00000242599,0.0,,,,0.0
ENSG00000100058,620.0,,,,6.431331081933479
ENSG00000138675,16.0,,,,2.833213344056216
ENSG00000138166,1552.0,,,,7.347943823148687
ENSG00000243766,0.0,,,,0.0
ENSG00000113763,40.0,E-GEOD-54002,1.5,'breast cancer' vs 'normal',3.713572066704308
ENSG00000101280,599.0,,,,6.396929655216146
ENSG00000125508,15.0,,,,2.772588722239781
ENSG00000066056,4218.0,E-GEOD-31138,-2.0,'invasive ductal carcinoma' vs 'normal',8.347353412124338
ENSG00000070444,1555.0,,,,7.349873704738337
ENSG00000183161,314.0,,,,5.752572638825633
ENSG00000274180,1594.0,,,,7.374629015218945
ENSG00000232677,503.0,,,,6.222576268071369
ENSG00000283787,0.0,,,,0.0
ENSG00000010030,39.0,,,,3.6888794541139363
ENSG00000131873,3045.0,,,,8.021584533455107
ENSG00000125084,2.0,,,,1.0986122886681098
ENSG00000174013,462.0,,,,6.137727054086234
ENSG00000278811,36.0,,,,3.6109179126442243
ENSG00000115665,5.0,,,,1.791759469228055
ENSG00000115457,2601.0,E-GEOD-44408,-2.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.86403565907245
ENSG00000115457,2601.0,E-GEOD-20086,2.6,'breast cancer' vs 'normal',7.86403565907245
ENSG00000115232,275.0,E-GEOD-44408,2.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.62040086571715
ENSG00000242516,95.0,,,,4.564348191467836
ENSG00000102287,5026.0,E-GEOD-20086,-1.1,'breast cancer' vs 'normal',8.522578663692576
ENSG00000102287,5026.0,E-MTAB-779,-2.7,'breast carcinoma' vs 'normal',8.522578663692576
ENSG00000237765,985.0,,,,6.893656354602635
ENSG00000163817,63.0,,,,4.1588830833596715
ENSG00000169604,4465.0,E-GEOD-31138,2.9,'invasive ductal carcinoma' vs 'normal',8.404248432400102
ENSG00000171873,46.0,,,,3.8501476017100584
ENSG00000113430,203.0,E-GEOD-52194,-5.8,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',5.318119993844216
ENSG00000198768,80.0,E-GEOD-54002,-1.5,'breast cancer' vs 'normal',4.394449154672439
ENSG00000168243,41.0,E-GEOD-38959,1.5,'breast cancer; breast' vs 'normal; breast',3.7376696182833684
ENSG00000268257,1.0,,,,0.6931471805599453
ENSG00000124225,1975.0,E-GEOD-44408,-1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.588829878307813
ENSG00000124225,1975.0,E-GEOD-38959,1.8,'breast cancer; breast' vs 'normal; breast',7.588829878307813
ENSG00000167941,1.0,,,,0.6931471805599453
ENSG00000134531,17001.0,E-GEOD-10780,-1.1,'breast carcinoma' vs 'normal',9.741086263177305
ENSG00000134531,17001.0,E-GEOD-54002,-2.1,'breast cancer' vs 'normal',9.741086263177305
ENSG00000061273,10390.0,,,,9.248695325852646
ENSG00000128710,113.0,,,,4.736198448394496
ENSG00000140379,54.0,E-GEOD-44408,2.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.007333185232471
ENSG00000148634,2454.0,,,,7.805882040228621
ENSG00000177294,27.0,,,,3.332204510175204
ENSG00000245694,960.0,,,,6.8679744089702925
ENSG00000261824,298.0,,,,5.700443573390687
ENSG00000117400,17.0,,,,2.8903717578961645
ENSG00000204344,1112.0,,,,7.014814351275545
ENSG00000153266,0.0,,,,0.0
ENSG00000127564,27.0,E-GEOD-38959,1.7,'breast cancer; breast' vs 'normal; breast',3.332204510175204
ENSG00000127564,27.0,E-MTAB-779,2.2,'breast carcinoma' vs 'normal',3.332204510175204
ENSG00000164330,3289.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',8.098642843759418
ENSG00000164330,3289.0,E-GEOD-10780,-2.5,'breast carcinoma' vs 'normal',8.098642843759418
ENSG00000164330,3289.0,E-GEOD-7377,-2.7,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',8.098642843759418
ENSG00000163539,2286.0,,,,7.734996194022781
ENSG00000169245,16.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',2.833213344056216
ENSG00000169245,16.0,E-MTAB-779,1.5,'breast carcinoma' vs 'normal',2.833213344056216
ENSG00000169245,16.0,E-GEOD-54002,2.8,'breast cancer' vs 'normal',2.833213344056216
ENSG00000169245,16.0,E-GEOD-10780,2.3,'breast carcinoma' vs 'normal',2.833213344056216
ENSG00000138336,138.0,,,,4.9344739331306915
ENSG00000128512,1519.0,,,,7.326465613840322
ENSG00000253414,14.0,,,,2.70805020110221
ENSG00000182487,19.0,,,,2.995732273553991
ENSG00000172575,101.0,E-GEOD-44408,2.0,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.624972813284271
ENSG00000253898,3.0,,,,1.3862943611198906
ENSG00000084453,19.0,,,,2.995732273553991
ENSG00000232093,48.0,,,,3.8918202981106265
ENSG00000197181,181.0,,,,5.204006687076795
ENSG00000211829,52.0,E-GEOD-44408,2.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.970291913552122
ENSG00000204301,6278.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',8.744966011114109
ENSG00000122691,1284.0,E-GEOD-10780,-1.3,'breast carcinoma' vs 'normal',7.158513997329321
ENSG00000122691,1284.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',7.158513997329321
ENSG00000111732,11.0,,,,2.4849066497880004
ENSG00000164825,119.0,E-GEOD-54002,-2.3,'breast cancer' vs 'normal',4.787491742782046
ENSG00000164825,119.0,E-GEOD-52194,-5.9,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',4.787491742782046
ENSG00000230923,0.0,,,,0.0
ENSG00000102935,747.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',6.617402977974478
ENSG00000180549,5.0,,,,1.791759469228055
ENSG00000174365,609.0,,,,6.413458957167357
ENSG00000164128,851.0,E-GEOD-54002,-1.7,'breast cancer' vs 'normal',6.747586526829315
ENSG00000164128,851.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',6.747586526829315
ENSG00000166206,55.0,,,,4.02535169073515
ENSG00000101188,2.0,,,,1.0986122886681098
ENSG00000143365,585.0,E-GEOD-38959,-2.0,'breast cancer; breast' vs 'normal; breast',6.373319789577012
ENSG00000152086,2.0,,,,1.0986122886681098
ENSG00000100625,158.0,,,,5.0689042022202315
ENSG00000156076,156.0,E-GEOD-52194,-4.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',5.056245805348308
ENSG00000156076,156.0,E-GEOD-54002,-5.2,'breast cancer' vs 'normal',5.056245805348308
ENSG00000156076,156.0,E-GEOD-10780,-3.5,'breast carcinoma' vs 'normal',5.056245805348308
ENSG00000156076,156.0,E-GEOD-38959,-3.8,'breast cancer; breast' vs 'normal; breast',5.056245805348308
ENSG00000156076,156.0,E-GEOD-52194,-7.3,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',5.056245805348308
ENSG00000162009,0.0,,,,0.0
ENSG00000132671,0.0,,,,0.0
ENSG00000204622,263.0,,,,5.575949103146316
ENSG00000172201,2104.0,E-GEOD-7377,-1.4,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.652070746116482
ENSG00000172201,2104.0,E-GEOD-54002,-4.8,'breast cancer' vs 'normal',7.652070746116482
ENSG00000172201,2104.0,E-MTAB-779,-2.1,'breast carcinoma' vs 'normal',7.652070746116482
ENSG00000172201,2104.0,E-GEOD-10780,-3.0,'breast carcinoma' vs 'normal',7.652070746116482
ENSG00000108379,101.0,E-GEOD-68086,-4.9,'breast carcinoma' vs 'normal',4.624972813284271
ENSG00000099622,20388.0,,,,9.922750818716974
ENSG00000123415,950.0,,,,6.85751406254539
ENSG00000233515,0.0,,,,0.0
ENSG00000006468,256.0,E-GEOD-38959,-1.2,'breast cancer; breast' vs 'normal; breast',5.54907608489522
ENSG00000006468,256.0,E-GEOD-10780,-1.3,'breast carcinoma' vs 'normal',5.54907608489522
ENSG00000160767,1231.0,,,,7.116394144093465
ENSG00000269821,996.0,,,,6.904750769961838
ENSG00000120279,1393.0,,,,7.2399325913204695
ENSG00000168267,0.0,,,,0.0
ENSG00000129214,14.0,,,,2.70805020110221
ENSG00000174498,10.0,E-GEOD-68086,-5.8,'breast carcinoma' vs 'normal',2.3978952727983707
ENSG00000124664,671.0,E-MTAB-779,1.6,'breast carcinoma' vs 'normal',6.51025834052315
ENSG00000124664,671.0,E-GEOD-44408,-2.1,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.51025834052315
ENSG00000072736,890.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.792344427470809
ENSG00000183579,5.0,,,,1.791759469228055
ENSG00000151923,4755.0,,,,8.467162257810672
ENSG00000233532,0.0,,,,0.0
ENSG00000114378,569.0,E-GEOD-68086,-4.9,'breast carcinoma' vs 'normal',6.345636360828596
ENSG00000260105,281.0,,,,5.641907070938114
ENSG00000114999,1479.0,E-GEOD-31138,1.8,'invasive ductal carcinoma' vs 'normal',7.299797366758161
ENSG00000114999,1479.0,E-GEOD-7377,1.2,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.299797366758161
ENSG00000138136,0.0,,,,0.0
ENSG00000172602,85.0,E-GEOD-44408,-1.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.454347296253507
ENSG00000172602,85.0,E-GEOD-52194,-5.3,'triple-negative breast cancer; breast carcinoma' vs 'normal',4.454347296253507
ENSG00000172602,85.0,E-GEOD-52194,-5.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',4.454347296253507
ENSG00000203711,2.0,,,,1.0986122886681098
ENSG00000223922,7.0,,,,2.0794415416798357
ENSG00000178814,1379.0,,,,7.22983877815125
ENSG00000147570,13.0,E-GEOD-52194,4.8,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',2.6390573296152584
ENSG00000156873,1165.0,,,,7.061334366910438
ENSG00000236830,153.0,,,,5.0369526024136295
ENSG00000227674,6.0,,,,1.9459101490553132
ENSG00000266265,41.0,,,,3.7376696182833684
ENSG00000103241,72.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.290459441148391
ENSG00000179094,21854.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',9.992185007297415
ENSG00000179094,21854.0,E-GEOD-31138,-2.4,'invasive ductal carcinoma' vs 'normal',9.992185007297415
ENSG00000179094,21854.0,E-GEOD-52194,-5.2,'triple-negative breast cancer; breast carcinoma' vs 'normal',9.992185007297415
ENSG00000179094,21854.0,E-GEOD-52194,-4.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',9.992185007297415
ENSG00000208036,1.0,,,,0.6931471805599453
ENSG00000164619,233.0,,,,5.455321115357702
ENSG00000087237,123.0,E-GEOD-44408,4.1,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.820281565605037
ENSG00000279685,2.0,,,,1.0986122886681098
ENSG00000185352,40.0,E-GEOD-52194,4.8,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',3.713572066704308
ENSG00000241233,3.0,,,,1.3862943611198906
ENSG00000125910,132.0,E-GEOD-44408,1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.890349128221754
ENSG00000155846,435.0,,,,6.077642243349034
ENSG00000131153,70.0,E-MTAB-779,1.2,'breast carcinoma' vs 'normal',4.2626798770413155
ENSG00000131153,70.0,E-GEOD-54002,1.5,'breast cancer' vs 'normal',4.2626798770413155
ENSG00000151876,562.0,,,,6.333279628139691
ENSG00000261664,7.0,,,,2.0794415416798357
ENSG00000082482,348.0,,,,5.855071922202427
ENSG00000247556,3780.0,,,,8.237743803890933
ENSG00000162892,62.0,,,,4.143134726391533
ENSG00000165810,17195.0,E-GEOD-38959,-1.3,'breast cancer; breast' vs 'normal; breast',9.752432077616172
ENSG00000165810,17195.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',9.752432077616172
ENSG00000165810,17195.0,E-GEOD-52194,-5.0,'triple-negative breast cancer; breast carcinoma' vs 'normal',9.752432077616172
ENSG00000165810,17195.0,E-GEOD-31138,-3.7,'invasive ductal carcinoma' vs 'normal',9.752432077616172
ENSG00000232956,1132.0,,,,7.0326242610280065
ENSG00000183935,236.0,,,,5.4680601411351315
ENSG00000138613,1119.0,,,,7.02108396428914
ENSG00000177169,5211.0,,,,8.558718938244736
ENSG00000089094,1218.0,,,,7.105786129481271
ENSG00000087495,14.0,,,,2.70805020110221
ENSG00000149600,2021.0,,,,7.611842399580417
ENSG00000204516,229.0,E-GEOD-38959,1.6,'breast cancer; breast' vs 'normal; breast',5.438079308923196
ENSG00000225830,547.0,,,,6.306275286948016
ENSG00000146674,15734.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',9.663642809498507
ENSG00000146674,15734.0,E-GEOD-44408,1.7,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',9.663642809498507
ENSG00000169836,0.0,,,,0.0
ENSG00000148735,594.0,E-GEOD-54002,-2.0,'breast cancer' vs 'normal',6.38856140554563
ENSG00000188379,0.0,,,,0.0
ENSG00000173376,210.0,,,,5.351858133476067
ENSG00000223731,2.0,,,,1.0986122886681098
ENSG00000109881,220.0,,,,5.3981627015177525
ENSG00000057593,14.0,,,,2.70805020110221
ENSG00000118985,4629.0,E-GEOD-54002,-2.4,'breast cancer' vs 'normal',8.440312147080279
ENSG00000118985,4629.0,E-GEOD-31138,3.1,'invasive ductal carcinoma' vs 'normal',8.440312147080279
ENSG00000069764,4.0,,,,1.6094379124341003
ENSG00000111665,138.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',4.9344739331306915
ENSG00000111665,138.0,E-GEOD-54002,2.6,'breast cancer' vs 'normal',4.9344739331306915
ENSG00000225733,6475.0,,,,8.775858314797526
ENSG00000251655,0.0,,,,0.0
ENSG00000163501,2.0,,,,1.0986122886681098
ENSG00000154328,794.0,,,,6.678342114654332
ENSG00000136840,951.0,,,,6.858565034791365
ENSG00000164690,1.0,E-GEOD-68086,-5.8,'breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000161509,68.0,,,,4.23410650459726
ENSG00000108342,30.0,E-GEOD-52194,-8.5,'triple-negative breast cancer; breast carcinoma' vs 'normal',3.4339872044851463
ENSG00000108342,30.0,E-GEOD-52194,-10.1,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',3.4339872044851463
ENSG00000108342,30.0,E-GEOD-52194,-9.3,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',3.4339872044851463
ENSG00000184990,2609.0,,,,7.867105500316739
ENSG00000204657,2.0,,,,1.0986122886681098
ENSG00000174990,57.0,E-GEOD-52194,6.4,'triple-negative breast cancer; breast carcinoma' vs 'normal',4.060443010546419
ENSG00000174990,57.0,E-GEOD-52194,5.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',4.060443010546419
ENSG00000179978,27.0,,,,3.332204510175204
ENSG00000180053,0.0,,,,0.0
ENSG00000100335,1710.0,,,,7.444833273892193
ENSG00000104825,988.0,,,,6.8966943316227125
ENSG00000144119,4.0,E-GEOD-52194,-4.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',1.6094379124341003
ENSG00000154556,2190.0,E-GEOD-10780,-1.3,'breast carcinoma' vs 'normal',7.692113339595466
ENSG00000154556,2190.0,E-GEOD-54002,-2.5,'breast cancer' vs 'normal',7.692113339595466
ENSG00000172752,0.0,E-GEOD-52194,4.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000172752,0.0,E-GEOD-52194,6.0,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000135697,4.0,,,,1.6094379124341003
ENSG00000167208,74.0,E-GEOD-52194,5.0,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',4.31748811353631
ENSG00000119684,1347.0,,,,7.206377291472252
ENSG00000086717,6.0,,,,1.9459101490553132
ENSG00000122223,21.0,,,,3.091042453358316
ENSG00000174808,80.0,E-GEOD-54002,-1.4,'breast cancer' vs 'normal',4.394449154672439
ENSG00000005513,135.0,E-MTAB-779,-1.4,'breast carcinoma' vs 'normal',4.912654885736052
ENSG00000005513,135.0,E-GEOD-54002,-1.7,'breast cancer' vs 'normal',4.912654885736052
ENSG00000005513,135.0,E-GEOD-52194,-5.3,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',4.912654885736052
ENSG00000005513,135.0,E-GEOD-7377,-2.4,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',4.912654885736052
ENSG00000075388,0.0,,,,0.0
ENSG00000179057,57.0,,,,4.060443010546419
ENSG00000179284,17.0,,,,2.8903717578961645
ENSG00000197757,878.0,,,,6.778784897685177
ENSG00000127663,3603.0,E-GEOD-7377,2.1,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',8.189799618728228
ENSG00000112425,452.0,,,,6.115892125483034
ENSG00000134443,1.0,E-GEOD-7377,3.1,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',0.6931471805599453
